objectid,parentid,title,creator,film,source,date,description,subject,timestamp,angle,distance,location,movement,lighting,composition,duration,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
punc-12400,,PUNC-12400,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:00,low,full shot,interior,mobile; tracking,low key,two shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12400/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12400/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12400/tiles/full/300,169/0/default.jpg","A man shouts and walks away, a woman following him.",
punc-12408,,PUNC-12408,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:08,low,medium shot,exterior,mobile; tilt,,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12408/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12408/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12408/tiles/full/300,169/0/default.jpg",A man walks out of a door.,
punc-12415,,PUNC-12415,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:15,eye-level,long shot,interior,mobile; tracking,low key,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12415/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12415/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12415/tiles/full/300,169/0/default.jpg",A man sprints across a garage.,
punc-12423,,PUNC-12423,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:23,eye-level,full shot,interior,mobile; tracking,low key,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12423/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12423/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12423/tiles/full/300,169/0/default.jpg",A man picks up a harmonium.,
punc-12430,,PUNC-12430,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:30,eye-level,long shot,interior,mobile; tracking,backlighting,group shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12430/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12430/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12430/tiles/full/300,169/0/default.jpg","A man carries a harmonium as he sprints out of a garage, and a crowd runs after him.",
punc-12441,,PUNC-12441,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:41,low,medium shot,interior,mobile; tracking,,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12441/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12441/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12441/tiles/full/300,169/0/default.jpg","A man exits an elevator and runs through a hallway, carrying a harmonium.",
punc-12448,,PUNC-12448,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:48,low,medium shot,interior,mobile; tracking,,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12448/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12448/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12448/tiles/full/300,169/0/default.jpg","A man runs through a hallway, carrying a harmonium.",
punc-12457,,PUNC-12457,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:24:57,low,plan américain,interior,mobile;  tracking; pan; tilt,,single shot,long take,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12457/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12457/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12457/tiles/full/300,169/0/default.jpg","A man places a harmonium outside an apartment door and rings the doorbell, and a woman answers.",
punc-12620,,PUNC-12620,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:26:20,low,medium shot,interior,fixed,,two shot,long take,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12620/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12620/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12620/tiles/full/300,169/0/default.jpg",A woman listens as the man in the hall speaks.,
punc-12635,,PUNC-12635,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:26:35,low,close-up,interior,mobile; tracking; pan; tilt,,two shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12635/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12635/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12635/tiles/full/300,169/0/default.jpg",A man and a woman kiss.,
punc-12646,,PUNC-12646,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:26:46,low,close-up,interior,mobile; tilt,,two shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12646/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12646/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12646/tiles/full/300,169/0/default.jpg",A woman cradles a man's head as he hugs her.,
punc-12652,,PUNC-12652,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:26:52,low,close-up,interior,mobile,,two shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12652/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12652/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12652/tiles/full/300,169/0/default.jpg",A woman smiles as she holds a man.,
punc-12656,,PUNC-12656,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:26:56,low,full shot,interior,mobile; tracking,backlighting,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12656/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12656/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12656/tiles/full/300,169/0/default.jpg",A woman enters a garage.,
punc-12705,,PUNC-12705,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:27:05,low,plan américain,interior,mobile; tracking,backlighting,single shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12705/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12705/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12705/tiles/full/300,169/0/default.jpg",A woman crosses a garage.,
punc-12711,,PUNC-12711,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:27:11,eye-level,plan américain,interior,mobile; tracking,backlighting,two shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12711/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12711/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12711/tiles/full/300,169/0/default.jpg",A woman puts her hands on the shoulders of a man who is playing a harmonium.,
punc-12723,,PUNC-12723,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:27:23,low,close-up,interior,mobile; tracking,backlighting,two shot,,,Image;IIIF,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12723/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12723/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12723/tiles/full/300,169/0/default.jpg",A woman hugs a man from behind.,
punc-12737,,PUNC-12737,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:27:37,,,,,,,,,,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12737/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12737/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12737/tiles/full/300,169/0/default.jpg",A title card over vertical stripes.,
punc-12834,,PUNC-12834,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:28:34,,,,,,,,,,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12834/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12834/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12834/tiles/full/300,169/0/default.jpg",Emily Watson over space-like shapes.,
punc-12935,,PUNC-12935,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:29:35,,,,,,,,,,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12935/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12935/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12935/tiles/full/300,169/0/default.jpg",Credits over abstracted silhouettes.,
punc-12948,,PUNC-12948,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:29:48,,,,,,,,,,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-12948/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-12948/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-12948/tiles/full/300,169/0/default.jpg","Credits over silhouettes layered with bright, glittering shapes.",
punc-13453,,PUNC-13453,Paul Thomas Anderson,Punch-Drunk Love,"Director-approved Blu-ray special edition. New York, New York: The Criterion Collection, 2016.",,,,1:34:53,,,,,,,,,,,,"This screenshot, captured from a film that is under copyright, is made available on this website under fair use for scholarly purposes.",http://rightsstatements.org/vocab/InC/1.0/,iiif-image,https://digbmc.github.io/pta-manifests/punc/punc-13453/manifest.json,"https://digitalscholarship.brynmawr.edu/pta/punc/punc-13453/tiles/full/1920,1080/0/default.jpg","https://digitalscholarship.brynmawr.edu/pta/punc/punc-13453/tiles/full/300,169/0/default.jpg",The End credits.,
